  #K-Path    Energy        Ti        Al        Ga
# NKPTS & NBANDS: 180 128
# Band-Index:    1
    0.734    1.1632     0.652     0.036     0.007
    0.706    1.1700     0.786     0.004     0.004
    0.677    1.1779     0.636     0.036     0.012
    0.649    1.1831     0.634     0.036     0.014
    0.621    1.1869     0.632     0.040     0.015
    0.593    1.1895     0.628     0.040     0.016
    0.564    1.1910     0.626     0.040     0.017
    0.536    1.1915     0.628     0.040     0.017
    0.536    1.1915     0.628     0.040     0.017
    0.508    1.2161     0.784     0.000     0.002
    0.480    1.2558     0.790     0.000     0.001
    0.452    1.2809     0.808     0.000     0.003
    0.423    1.2828     0.806     0.000     0.005
    0.395    1.2794     0.788     0.000     0.005
    0.367    1.2827     0.764     0.000     0.004
    0.339    1.3016     0.646     0.028     0.005
    0.310    1.3306     0.642     0.028     0.005
    0.282    1.3602     0.636     0.024     0.005
    0.254    1.3318     0.726     0.052     0.011
    0.226    1.3152     0.758     0.040     0.011
    0.198    1.3066     0.762     0.032     0.012
    0.169    1.3049     0.764     0.032     0.012
    0.141    1.3150     0.762     0.032     0.011
    0.113    1.3436     0.772     0.028     0.008
    0.085    1.3829     0.790     0.020     0.005
    0.056    1.4174     0.814     0.012     0.002
    0.028    1.4378     0.832     0.008     0.000
    0.000    1.4439     0.836     0.008     0.000
 
# Band-Index:   77
    0.000    1.5076     0.852     0.000     0.000
    0.028    1.5097     0.850     0.000     0.000
    0.056    1.5160     0.848     0.000     0.000
    0.085    1.5264     0.846     0.000     0.000
    0.113    1.5126     0.480     0.020     0.032
    0.141    1.4934     0.530     0.020     0.023
    0.169    1.4709     0.568     0.020     0.016
    0.198    1.4457     0.594     0.020     0.012
    0.226    1.4184     0.614     0.020     0.008
    0.254    1.3897     0.626     0.020     0.006
    0.282    1.3694     0.626     0.112     0.011
    0.310    1.3386     0.696     0.000     0.006
    0.339    1.3304     0.768     0.028     0.014
    0.367    1.3457     0.780     0.024     0.014
    0.395    1.3594     0.788     0.020     0.014
    0.423    1.3717     0.792     0.016     0.014
    0.452    1.3579     0.782     0.000     0.009
    0.480    1.3526     0.804     0.000     0.016
    0.508    1.3628     0.814     0.004     0.019
    0.536    1.3691     0.818     0.004     0.021
    0.536    1.3691     0.818     0.004     0.021
    0.564    1.3684     0.816     0.004     0.021
    0.593    1.3495     0.752     0.016     0.030
    0.621    1.3090     0.742     0.016     0.035
    0.649    1.2628     0.734     0.016     0.039
    0.677    1.2118     0.724     0.016     0.043
    0.706    1.1713     0.642     0.036     0.010
    0.734    1.1639     0.786     0.004     0.004
    0.762    1.1572     0.784     0.004     0.005
    0.790    1.1497     0.784     0.004     0.006
    0.818    1.1408     0.784     0.004     0.008
    0.847    1.1349     0.718     0.024     0.002
    0.875    1.1346     0.718     0.024     0.003
    0.903    1.1359     0.716     0.028     0.003
    0.931    1.1374     0.702     0.028     0.003
    0.960    1.1386     0.688     0.032     0.003
    0.988    1.1392     0.674     0.036     0.003
    1.016    1.1393     0.662     0.036     0.003
    1.044    1.1391     0.656     0.036     0.002
    1.072    1.1390     0.654     0.038     0.002
    1.072    1.1390     0.654     0.038     0.002
    1.112    1.1429     0.658     0.036     0.003
    1.152    1.1536     0.662     0.034     0.005
    1.192    1.1671     0.670     0.030     0.010
    1.232    1.1499     0.702     0.024     0.030
    1.272    1.0999     0.688     0.004     0.004
    1.312    1.1196     0.652     0.004     0.004
    1.352    1.1648     0.628     0.004     0.006
    1.392    1.2024     0.752     0.022     0.007
    1.432    1.2692     0.784     0.000     0.004
    1.472    1.3436     0.784     0.000     0.005
    1.512    1.4186     0.792     0.000     0.006
    1.551    1.4398     0.548     0.134     0.010
    1.591    1.3827     0.550     0.130     0.012
    1.631    1.3657     0.596     0.088     0.012
    1.671    1.3914     0.636     0.060     0.011
    1.711    1.4375     0.658     0.042     0.012
    1.751    1.4896     0.650     0.034     0.015
    1.791    1.5118     0.848     0.000     0.000
    1.831    1.5076     0.852     0.000     0.000
    1.831    1.5076     0.852     0.000     0.000
    1.851    1.5075     0.852     0.000     0.000
    1.871    1.4511     0.296     0.020     0.065
    1.891    1.4449     0.836     0.008     0.000
    1.911    1.4456     0.836     0.008     0.000
    1.930    1.4465     0.836     0.008     0.000
    1.950    1.4475     0.836     0.008     0.000
    1.970    1.4488     0.836     0.008     0.000
    1.990    1.4502     0.836     0.008     0.000
    2.010    1.4518     0.836     0.008     0.000
    2.030    1.4535     0.836     0.008     0.000
    2.050    1.4554     0.840     0.008     0.000
    2.070    1.4868     0.758     0.044     0.003
    2.090    1.4710     0.748     0.048     0.004
    2.110    1.4615     0.840     0.008     0.000
    2.130    1.4635     0.840     0.004     0.000
    2.150    1.4655     0.840     0.004     0.000
    2.170    1.4673     0.840     0.004     0.000
    2.189    1.4686     0.840     0.004     0.000
    2.209    1.4691     0.840     0.004     0.000
    2.209    1.4691     0.840     0.004     0.000
    2.238    1.4673     0.842     0.004     0.000
    2.266    1.4620     0.836     0.008     0.000
    2.294    1.4529     0.824     0.012     0.001
    2.322    1.4419     0.792     0.024     0.002
    2.350    1.4397     0.704     0.072     0.007
    2.379    1.4464     0.728     0.024     0.006
    2.407    1.4042     0.788     0.020     0.000
    2.435    1.4029     0.784     0.020     0.000
    2.463    1.4007     0.776     0.024     0.000
    2.492    1.3976     0.768     0.024     0.001
    2.520    1.3935     0.758     0.024     0.001
    2.548    1.3888     0.752     0.024     0.001
    2.576    1.3836     0.744     0.028     0.002
    2.604    1.3784     0.736     0.028     0.002
    2.633    1.3735     0.728     0.028     0.003
    2.661    1.3692     0.728     0.028     0.003
    2.689    1.3660     0.722     0.028     0.003
    2.717    1.3639     0.720     0.028     0.003
    2.746    1.3632     0.720     0.028     0.003
    2.746    1.3632     0.720     0.028     0.003
    2.774    1.3623     0.728     0.028     0.003
    2.802    1.3496     0.676     0.024     0.000
    2.830    1.3020     0.682     0.024     0.000
    2.859    1.2467     0.684     0.024     0.000
    2.887    1.2035     0.652     0.044     0.001
    2.915    1.2297     0.660     0.032     0.000
    2.943    1.2236     0.668     0.036     0.013
    2.971    1.1819     0.676     0.028     0.021
    3.000    1.1470     0.750     0.008     0.001
    3.028    1.1310     0.752     0.008     0.000
    3.056    1.1248     0.754     0.008     0.000
    3.084    1.1276     0.758     0.004     0.001
    3.113    1.1379     0.764     0.004     0.001
    3.141    1.1544     0.766     0.004     0.001
    3.169    1.1752     0.772     0.004     0.001
    3.197    1.1983     0.780     0.000     0.000
    3.225    1.2212     0.782     0.000     0.000
    3.254    1.2393     0.780     0.000     0.000
    3.282    1.2465     0.782     0.000     0.000
    3.282    1.2465     0.782     0.000     0.000
    3.322    1.2337     0.780     0.000     0.000
    3.362    1.2105     0.778     0.002     0.000
    3.402    1.1939     0.768     0.002     0.000
    3.442    1.2165     0.728     0.008     0.005
    3.481    1.2758     0.728     0.010     0.003
    3.521    1.3281     0.726     0.012     0.002
    3.561    1.3720     0.728     0.016     0.002
    3.601    1.4068     0.736     0.018     0.001
    3.641    1.4316     0.756     0.016     0.001
    3.681    1.4355     0.688     0.024     0.006
    3.721    1.4237     0.688     0.032     0.006
    3.761    1.4173     0.764     0.010     0.000
    3.801    1.4664     0.816     0.008     0.002
    3.841    1.4580     0.686     0.074     0.009
    3.881    1.4306     0.668     0.030     0.003
    3.920    1.4339     0.812     0.010     0.001
    3.960    1.4549     0.832     0.006     0.000
    4.000    1.4656     0.840     0.006     0.000
    4.040    1.4691     0.840     0.004     0.000
    4.040    1.3691     0.818     0.004     0.021
    4.060    1.3517     0.784     0.004     0.025
    4.080    1.3261     0.766     0.008     0.026
    4.100    1.3079     0.760     0.008     0.024
    4.120    1.2989     0.760     0.004     0.022
    4.140    1.2975     0.760     0.004     0.020
    4.160    1.3013     0.760     0.004     0.019
    4.180    1.3089     0.762     0.004     0.019
    4.200    1.3194     0.760     0.004     0.019
    4.220    1.3322     0.760     0.004     0.020
    4.239    1.3470     0.758     0.004     0.020
    4.259    1.3633     0.754     0.004     0.021
    4.279    1.3806     0.752     0.004     0.023
    4.299    1.3984     0.748     0.008     0.024
    4.319    1.4159     0.746     0.008     0.025
    4.339    1.3774     0.604     0.052     0.000
    4.359    1.3612     0.676     0.024     0.002
    4.379    1.3792     0.668     0.028     0.001
    4.399    1.3705     0.724     0.032     0.005
    4.419    1.3632     0.720     0.028     0.003
    4.419    1.1390     0.656     0.038     0.002
    4.439    1.1437     0.696     0.024     0.003
    4.459    1.1461     0.734     0.016     0.004
    4.478    1.1431     0.752     0.008     0.005
    4.498    1.1368     0.758     0.010     0.006
    4.518    1.1284     0.760     0.008     0.007
    4.538    1.1609     0.700     0.008     0.062
    4.558    1.2133     0.710     0.008     0.058
    4.578    1.2595     0.780     0.000     0.000
    4.598    1.2578     0.782     0.000     0.000
    4.618    1.2560     0.780     0.000     0.000
    4.638    1.2543     0.782     0.000     0.000
    4.658    1.2527     0.784     0.000     0.000
    4.678    1.2512     0.780     0.000     0.000
    4.698    1.2498     0.782     0.000     0.000
    4.718    1.2487     0.784     0.000     0.000
    4.737    1.2478     0.780     0.000     0.000
    4.757    1.2471     0.780     0.000     0.000
    4.777    1.2467     0.780     0.000     0.000
    4.797    1.2465     0.782     0.000     0.000
 
# Band-Index:   78
    4.797    1.3291     0.766     0.014     0.001
    4.777    1.3287     0.768     0.012     0.001
    4.757    1.3274     0.770     0.012     0.001
    4.737    1.3255     0.770     0.012     0.001
    4.718    1.3230     0.772     0.012     0.001
    4.698    1.3201     0.774     0.012     0.001
    4.678    1.3170     0.776     0.012     0.000
    4.658    1.3138     0.778     0.014     0.000
    4.638    1.3104     0.778     0.014     0.000
    4.618    1.3069     0.778     0.014     0.000
    4.598    1.3033     0.778     0.016     0.000
    4.578    1.2618     0.714     0.012     0.051
    4.558    1.2611     0.782     0.000     0.000
    4.538    1.2626     0.780     0.000     0.000
    4.518    1.2640     0.784     0.000     0.000
    4.498    1.2652     0.782     0.000     0.000
    4.478    1.2236     0.710     0.008     0.000
    4.459    1.1809     0.720     0.008     0.000
    4.439    1.1514     0.724     0.004     0.000
    4.419    1.1408     0.728     0.000     0.000
    4.419    1.3956     0.660     0.028     0.001
    4.399    1.3913     0.664     0.028     0.001
    4.379    1.3880     0.740     0.024     0.007
    4.359    1.4077     0.762     0.020     0.010
    4.339    1.4234     0.778     0.016     0.012
    4.319    1.4330     0.792     0.016     0.013
    4.299    1.4371     0.800     0.012     0.014
    4.279    1.4374     0.804     0.012     0.014
    4.259    1.4350     0.804     0.012     0.014
    4.239    1.4312     0.806     0.012     0.015
    4.220    1.4266     0.804     0.012     0.015
    4.200    1.4217     0.804     0.012     0.015
    4.180    1.4169     0.802     0.012     0.015
    4.160    1.4123     0.802     0.012     0.015
    4.140    1.4082     0.800     0.012     0.015
    4.120    1.4047     0.800     0.012     0.015
    4.100    1.4019     0.800     0.012     0.015
    4.080    1.3999     0.800     0.012     0.016
    4.060    1.3987     0.802     0.012     0.016
    4.040    1.3982     0.802     0.012     0.016
    4.040    1.4819     0.844     0.004     0.000
    4.000    1.4769     0.812     0.008     0.001
    3.960    1.4641     0.752     0.016     0.002
    3.920    1.4477     0.698     0.026     0.003
    3.881    1.4424     0.802     0.020     0.005
    3.841    1.4643     0.796     0.020     0.008
    3.801    1.4876     0.746     0.042     0.006
    3.761    1.4568     0.812     0.010     0.003
    3.721    1.4519     0.804     0.010     0.003
    3.681    1.4458     0.782     0.014     0.002
    3.641    1.4384     0.694     0.020     0.006
    3.601    1.4314     0.704     0.016     0.005
    3.561    1.4164     0.716     0.012     0.005
    3.521    1.3971     0.732     0.010     0.004
    3.481    1.3768     0.750     0.006     0.003
    3.442    1.3589     0.762     0.004     0.002
    3.402    1.3461     0.774     0.004     0.002
    3.362    1.3405     0.786     0.008     0.001
