#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 180 128
# Band-Index:    1
   4.00032    -56.924132  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.96040    -56.924051  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.92049    -56.923922  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.88057    -56.923746  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   3.84066    -56.923528  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   3.80075    -56.923272  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   3.76083    -56.922985  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.72092    -56.922678  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.68100    -56.922357  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.64109    -56.922031  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   3.60117    -56.921711  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.56126    -56.921402  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.52135    -56.921115  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.48143    -56.920856  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   3.44152    -56.920634  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   3.40160    -56.920454  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.36169    -56.920321  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.32178    -56.920312  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.28186    -56.920315  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   3.28186    -56.920315  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.25364    -56.920320  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.22541    -56.920338  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   3.19719    -56.920367  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   3.16897    -56.920406  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   3.14074    -56.920456  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   3.11252    -56.920513  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
