  #K-Path    Energy        Ti        Ga        Al
# NKPTS & NBANDS: 180 128
# Band-Index:    1
    0.937    6.9032     0.424     0.007     0.126
    0.908    6.9984     0.400     0.061     0.101
    0.879    7.1007     0.536     0.003     0.023
    0.849    6.8863     0.560     0.002     0.022
    0.820    6.6819     0.576     0.002     0.020
    0.791    6.5894     0.264     0.034     0.238
    0.762    6.6823     0.432     0.070     0.126
    0.732    6.7791     0.400     0.084     0.137
    0.703    6.8824     0.376     0.093     0.145
    0.674    7.0008     0.272     0.040     0.232
    0.644    7.1512     0.280     0.043     0.236
    0.615    7.2354     0.344     0.050     0.149
    0.586    7.2727     0.296     0.000     0.252
    0.556    7.3011     0.288     0.000     0.264
    0.556    7.3011     0.288     0.000     0.264
    0.527    7.3508     0.304     0.037     0.241
    0.498    7.3158     0.296     0.043     0.115
    0.469    7.3719     0.096     0.092     0.229
    0.439    7.1894     0.472     0.018     0.032
    0.410    6.9920     0.496     0.017     0.031
    0.381    6.8088     0.528     0.016     0.030
    0.351    6.6515     0.152     0.078     0.253
    0.322    6.5767     0.344     0.021     0.000
    0.293    6.4121     0.336     0.022     0.000
    0.264    6.3876     0.496     0.022     0.082
    0.234    6.3260     0.072     0.078     0.273
    0.205    6.2568     0.056     0.079     0.278
    0.176    6.2682     0.568     0.022     0.088
    0.146    6.2793     0.584     0.020     0.080
    0.117    6.2845     0.592     0.019     0.077
    0.088    6.2871     0.592     0.019     0.075
    0.059    6.2884     0.592     0.018     0.073
    0.029    6.2891     0.600     0.018     0.073
    0.000    6.2893     0.600     0.018     0.073
 
# Band-Index:  109
    0.000    6.4884     0.640     0.010     0.000
    0.029    6.4907     0.640     0.010     0.000
    0.059    6.4977     0.640     0.011     0.000
    0.088    6.5100     0.632     0.011     0.000
    0.117    6.5282     0.616     0.012     0.002
    0.146    6.5533     0.608     0.013     0.003
    0.176    6.5864     0.592     0.014     0.005
    0.205    6.6286     0.568     0.016     0.009
    0.234    6.4615     0.368     0.029     0.113
    0.264    6.4011     0.088     0.077     0.269
    0.293    6.4810     0.104     0.076     0.265
    0.322    6.5956     0.344     0.025     0.096
    0.351    6.7489     0.352     0.019     0.000
    0.381    6.9275     0.360     0.018     0.000
    0.410    7.1115     0.360     0.017     0.000
    0.439    7.2998     0.368     0.016     0.000
    0.469    7.3973     0.448     0.027     0.038
    0.498    7.4209     0.320     0.051     0.227
    0.527    7.3750     0.320     0.035     0.149
    0.556    7.3786     0.304     0.041     0.234
    0.556    7.3786     0.304     0.041     0.234
    0.586    7.3537     0.304     0.042     0.237
    0.615    7.2759     0.288     0.043     0.242
    0.644    7.1975     0.352     0.052     0.170
    0.674    7.1288     0.336     0.051     0.199
    0.703    7.0213     0.312     0.047     0.223
    0.732    6.8853     0.288     0.041     0.235
    0.762    6.7377     0.272     0.037     0.238
    0.791    6.6550     0.528     0.029     0.073
    0.820    6.7993     0.568     0.017     0.030
    0.849    6.9943     0.552     0.018     0.024
    0.879    7.1359     0.336     0.080     0.125
    0.908    7.0212     0.344     0.006     0.167
    0.937    6.9176     0.464     0.042     0.080
    0.967    6.8730     0.440     0.005     0.119
    0.996    6.7048     0.264     0.002     0.250
    1.025    6.4686     0.272     0.003     0.256
    1.054    6.2400     0.288     0.004     0.257
    1.084    6.0814     0.408     0.037     0.180
    1.113    6.0241     0.448     0.028     0.162
    1.113    6.0241     0.448     0.028     0.162
    1.154    6.1275     0.384     0.035     0.190
    1.196    6.3533     0.320     0.036     0.213
    1.237    6.6186     0.276     0.036     0.223
    1.279    6.8796     0.260     0.005     0.259
    1.320    7.0538     0.284     0.092     0.189
    1.362    7.2274     0.336     0.110     0.120
    1.403    7.0461     0.540     0.020     0.031
    1.444    6.9292     0.516     0.016     0.004
    1.486    6.8215     0.284     0.047     0.119
    1.527    6.9730     0.252     0.049     0.115
    1.569    6.8045     0.256     0.033     0.122
    1.610    6.4586     0.292     0.038     0.121
    1.651    6.6389     0.124     0.045     0.178
    1.693    6.6680     0.540     0.019     0.024
    1.734    6.5877     0.580     0.015     0.010
    1.776    6.5376     0.612     0.012     0.005
    1.817    6.5082     0.628     0.011     0.000
    1.859    6.4930     0.640     0.010     0.000
    1.900    6.4884     0.640     0.010     0.000
    1.900    6.4884     0.640     0.010     0.000
    1.920    6.4844     0.640     0.010     0.000
    1.941    6.4726     0.640     0.010     0.000
    1.961    6.4529     0.640     0.010     0.000
    1.982    6.4254     0.640     0.010     0.000
    2.002    6.4361     0.544     0.015     0.093
    2.022    6.5012     0.512     0.014     0.109
    2.043    6.5785     0.456     0.016     0.136
    2.063    6.6668     0.400     0.020     0.165
    2.083    6.7631     0.368     0.024     0.187
    2.104    6.8636     0.352     0.026     0.196
    2.124    6.9663     0.360     0.024     0.191
    2.145    7.0708     0.376     0.018     0.176
    2.165    7.1785     0.400     0.012     0.147
    2.185    7.2918     0.416     0.008     0.113
    2.206    7.4116     0.416     0.009     0.089
    2.226    7.5357     0.408     0.011     0.075
    2.247    7.6600     0.392     0.013     0.066
    2.267    7.7210     0.376     0.055     0.218
    2.287    7.7669     0.408     0.040     0.053
    2.287    7.7669     0.408     0.040     0.054
    2.317    7.8346     0.352     0.015     0.051
    2.346    7.8413     0.352     0.017     0.048
    2.375    7.8320     0.416     0.015     0.073
    2.405    7.7968     0.424     0.014     0.072
    2.434    7.6483     0.440     0.038     0.050
    2.463    7.5030     0.160     0.099     0.147
    2.492    7.2244     0.192     0.082     0.159
    2.522    7.0321     0.464     0.038     0.133
    2.551    6.9823     0.464     0.028     0.120
    2.580    7.0561     0.448     0.018     0.040
    2.610    7.2331     0.424     0.018     0.026
    2.639    7.4224     0.400     0.017     0.021
    2.668    7.5402     0.472     0.008     0.068
    2.697    7.6448     0.416     0.055     0.048
    2.727    7.6774     0.144     0.111     0.183
    2.756    7.4941     0.128     0.005     0.257
    2.785    7.3109     0.192     0.098     0.194
    2.815    7.1648     0.232     0.077     0.193
    2.844    7.0939     0.272     0.053     0.195
    2.844    7.0939     0.272     0.053     0.195
    2.873    7.1070     0.280     0.051     0.188
    2.902    7.1465     0.320     0.047     0.172
    2.932    7.2125     0.368     0.040     0.147
    2.961    7.3100     0.424     0.021     0.103
    2.990    7.4670     0.456     0.029     0.079
    3.020    7.6416     0.480     0.038     0.064
    3.049    7.8295     0.488     0.047     0.053
    3.078    8.0227     0.472     0.049     0.056
    3.107    7.9476     0.224     0.003     0.196
    3.137    7.7189     0.224     0.005     0.223
    3.166    7.4765     0.232     0.006     0.237
    3.195    7.2329     0.240     0.007     0.247
    3.225    6.9956     0.248     0.009     0.253
    3.254    6.7701     0.256     0.010     0.258
    3.283    6.5613     0.264     0.012     0.263
    3.313    6.3750     0.272     0.015     0.269
    3.342    6.2184     0.280     0.017     0.273
    3.371    6.1039     0.280     0.019     0.278
    3.400    6.0578     0.280     0.020     0.282
    3.400    6.0578     0.280     0.020     0.282
    3.442    6.1391     0.280     0.019     0.277
    3.483    6.3040     0.272     0.016     0.273
    3.525    6.5049     0.264     0.014     0.271
    3.566    6.7352     0.248     0.016     0.263
    3.607    7.0019     0.216     0.071     0.217
    3.649    7.3433     0.196     0.075     0.215
    3.690    7.6666     0.196     0.068     0.206
    3.732    7.7645     0.440     0.012     0.049
    3.773    7.4909     0.304     0.122     0.127
    3.815    7.3365     0.276     0.087     0.074
    3.856    7.1397     0.336     0.075     0.076
    3.897    7.0051     0.388     0.067     0.079
    3.939    7.2399     0.172     0.102     0.128
    3.980    7.5235     0.156     0.106     0.123
    4.022    7.8145     0.160     0.118     0.104
    4.063    7.8737     0.352     0.020     0.048
    4.105    7.8505     0.352     0.019     0.048
    4.146    7.8366     0.352     0.017     0.049
    4.187    7.7669     0.412     0.040     0.053
    4.187    7.3786     0.304     0.041     0.234
    4.208    7.3844     0.312     0.042     0.220
    4.228    7.3911     0.320     0.040     0.203
    4.249    7.3930     0.328     0.037     0.190
    4.269    7.3913     0.336     0.036     0.186
    4.289    7.3873     0.336     0.035     0.183
    4.310    7.3820     0.328     0.034     0.182
    4.330    7.3766     0.328     0.035     0.181
    4.350    7.3181     0.408     0.003     0.001
    4.371    7.1906     0.416     0.003     0.001
    4.391    7.1716     0.304     0.049     0.166
    4.412    7.1439     0.336     0.045     0.125
    4.432    7.1617     0.336     0.029     0.148
    4.452    7.1703     0.312     0.031     0.167
    4.473    7.1640     0.304     0.034     0.176
    4.493    7.1502     0.296     0.037     0.184
    4.514    7.1329     0.288     0.040     0.189
    4.534    7.1150     0.280     0.045     0.193
    4.554    7.1001     0.272     0.050     0.195
    4.575    7.0939     0.272     0.053     0.195
    4.575    6.0241     0.448     0.028     0.162
    4.595    6.0183     0.448     0.028     0.162
    4.616    6.0009     0.448     0.028     0.162
    4.636    5.9725     0.448     0.028     0.162
    4.656    5.9530     0.256     0.020     0.282
    4.677    5.9754     0.256     0.021     0.276
    4.697    5.9953     0.264     0.021     0.273
    4.717    6.0118     0.272     0.021     0.273
    4.738    6.0250     0.272     0.021     0.271
    4.758    6.0351     0.272     0.021     0.273
    4.779    6.0427     0.280     0.021     0.273
    4.799    6.0482     0.280     0.021     0.274
    4.819    6.0521     0.280     0.021     0.275
    4.840    6.0547     0.280     0.020     0.277
    4.860    6.0563     0.280     0.020     0.279
    4.881    6.0572     0.280     0.020     0.279
    4.901    6.0576     0.280     0.020     0.280
    4.921    6.0577     0.280     0.020     0.281
    4.942    6.0578     0.280     0.020     0.282
    4.962    6.0578     0.280     0.020     0.282
 
# Band-Index:  110
    4.962    9.1252     0.232     0.226     0.036
    4.942    9.0833     0.244     0.012     0.137
    4.921    8.9188     0.260     0.012     0.131
    4.901    8.7532     0.276     0.012     0.126
    4.881    8.5882     0.292     0.012     0.121
    4.860    8.4248     0.312     0.012     0.117
    4.840    8.2640     0.332     0.012     0.110
    4.819    8.1066     0.348     0.013     0.107
    4.799    7.9534     0.368     0.013     0.101
    4.779    7.8053     0.392     0.014     0.096
    4.758    7.6631     0.408     0.015     0.090
    4.738    7.5279     0.432     0.015     0.085
    4.717    7.4011     0.448     0.017     0.077
    4.697    7.2841     0.468     0.018     0.072
    4.677    7.1790     0.488     0.019     0.065
    4.656    7.0879     0.508     0.020     0.061
    4.636    7.0133     0.516     0.021     0.055
    4.616    6.9577     0.532     0.022     0.051
    4.595    6.9234     0.536     0.023     0.049
    4.575    6.9117     0.540     0.023     0.047
    4.575    8.2680     0.288     0.011     0.017
    4.554    8.2021     0.304     0.004     0.030
    4.534    8.0604     0.320     0.004     0.037
    4.514    7.9115     0.336     0.004     0.042
    4.493    7.7597     0.352     0.004     0.047
    4.473    7.6072     0.368     0.004     0.051
    4.452    7.4558     0.384     0.004     0.054
    4.432    7.3070     0.400     0.004     0.058
    4.412    7.1690     0.376     0.009     0.101
    4.391    7.2239     0.400     0.025     0.000
    4.371    7.3551     0.384     0.025     0.000
    4.350    7.3727     0.328     0.035     0.180
    4.330    7.4423     0.400     0.003     0.000
    4.310    7.5608     0.392     0.002     0.000
    4.289    7.6712     0.392     0.002     0.000
    4.269    7.7702     0.384     0.002     0.000
    4.249    7.8547     0.384     0.001     0.000
    4.228    7.9206     0.384     0.001     0.000
    4.208    7.9602     0.248     0.061     0.164
    4.187    7.9282     0.248     0.054     0.164
    4.187    7.8331     0.352     0.011     0.057
    4.146    7.8649     0.376     0.028     0.128
    4.105    7.9357     0.404     0.014     0.074
    4.063    7.8816     0.416     0.052     0.044
    4.022    7.9050     0.352     0.020     0.049
    3.980    7.9421     0.348     0.019     0.048
    3.939    7.9784     0.340     0.017     0.053
    3.897    7.9931     0.320     0.011     0.080
    3.856    7.8825     0.200     0.136     0.186
    3.815    7.6641     0.216     0.136     0.189
    3.773    7.5727     0.232     0.056     0.106
    3.732    7.7734     0.228     0.099     0.073
